id,restaurant_id,item_name,price,stock_count,is_available
773,38,Chicken rice,27.03,15,True
774,38,Chicken wings,18.21,41,True
775,38,CoffeeBoba tea,19.69,43,True
776,38,Cookie,30.02,45,True
777,38,Cup cake,27.21,33,True
778,38,Dumplings,29.12,17,True
779,38,Fried chicken,27.18,29,True
780,38,Pasta,23.78,33,True
781,38,PastrySmoothie,33.6,33,True
782,38,Pizza,19.81,44,True
783,38,Salad,24.05,19,True
784,38,Shawarma,17.29,29,True
785,38,Soup,26.24,31,True
786,38,Sushi,17.46,27,True
787,38,Taccos,26.74,42,True
788,38,Whole cake,32.74,22,True
789,39,Beef pie,18.02,49,True
790,39,Briyani rice,40.42,29,True
791,39,Burger,29.29,24,True
792,39,Burritos,24.68,32,True
793,39,Chicken pie,28.27,24,True
794,39,Chicken rice,26.19,19,True
795,39,Chicken wings,36.46,18,True
796,39,CoffeeBoba tea,16.43,25,True
797,39,Cookie,27.56,34,True
798,39,Cup cake,38.22,33,True
799,39,Dumplings,38.77,43,True
800,39,Fried chicken,31.68,22,True
801,39,Pasta,24.68,44,True
802,39,PastrySmoothie,16.43,34,True
803,39,Pizza,16.26,40,True
804,39,Salad,21.12,32,True
805,39,Shawarma,34.7,47,True
806,39,Soup,32.77,49,True
807,39,Sushi,27.19,46,True
808,39,Taccos,27.0,43,True
809,39,Whole cake,28.07,20,True
810,40,Beef pie,30.17,17,True
811,40,Briyani rice,29.99,42,True
812,40,Burger,35.12,35,True
813,40,Burritos,17.74,31,True
814,40,Chicken pie,28.52,16,True
815,40,Chicken rice,33.27,20,True
816,40,Chicken wings,35.65,29,True
817,40,CoffeeBoba tea,15.14,16,True
818,40,Cookie,34.15,32,True
819,40,Cup cake,23.18,17,True
820,40,Dumplings,24.48,26,True
821,40,Fried chicken,30.38,45,True
822,40,Pasta,25.28,48,True
823,40,PastrySmoothie,27.5,43,True
824,40,Pizza,33.48,32,True
825,40,Salad,33.04,26,True
826,40,Shawarma,30.73,42,True
827,40,Soup,29.8,46,True
828,40,Sushi,29.34,20,True
829,40,Taccos,26.36,45,True
830,40,Whole cake,22.89,37,True
831,41,Beef pie,26.29,41,True
832,41,Briyani rice,30.99,36,True
833,41,Burger,26.01,35,True
834,41,Burritos,26.32,21,True
835,41,Chicken pie,19.66,25,True
836,41,Chicken rice,24.6,36,True
837,41,Chicken wings,27.15,41,True
838,41,CoffeeBoba tea,25.05,46,True
839,41,Cookie,26.5,33,True
840,41,Cup cake,30.53,40,True
841,41,Dumplings,37.32,50,True
842,41,Fried chicken,25.8,17,True
843,41,Pasta,31.74,44,True
844,41,PastrySmoothie,23.59,20,True
845,41,Pizza,33.14,35,True
846,41,Salad,37.67,31,True
847,41,Shawarma,31.9,35,True
848,41,Soup,27.96,22,True
849,41,Sushi,35.59,40,True
850,41,Taccos,28.95,47,True
851,41,Whole cake,26.88,15,True
852,42,Beef pie,35.07,49,True
853,42,Burger,22.17,44,True
854,42,Burritos,21.25,41,True
855,42,Chicken pie,14.23,18,True
856,42,Chicken rice,18.03,27,True
857,42,Chicken wings,28.08,48,True
858,42,CoffeeBoba tea,17.57,38,True
859,42,Cookie,28.75,46,True
860,42,Cup cake,28.77,43,True
861,42,Dumplings,27.17,18,True
862,42,Fried chicken,36.41,28,True
863,42,Pasta,26.41,32,True
864,42,PastrySmoothie,23.04,50,True
865,42,Pizza,26.85,23,True
866,42,Salad,39.39,33,True
867,42,Shawarma,32.3,43,True
868,42,Soup,22.05,46,True
869,42,Sushi,29.33,22,True
870,42,Taccos,23.8,16,True
871,42,Whole cake,38.69,30,True
872,43,Beef pie,24.47,25,True
873,43,Briyani rice,22.64,34,True
874,43,Burger,27.05,50,True
875,43,Burritos,37.36,15,True
876,43,Chicken pie,24.35,50,True
877,43,Chicken rice,28.25,41,True
878,43,Chicken wings,28.7,20,True
879,43,CoffeeBoba tea,28.16,29,True
880,43,Cookie,30.81,22,True
881,43,Cup cake,44.01,44,True
882,43,Dumplings,29.74,22,True
883,43,Fried chicken,42.23,24,True
884,43,Pasta,29.95,46,True
885,43,PastrySmoothie,10.67,33,True
886,43,Pizza,32.59,47,True
887,43,Salad,29.12,32,True
888,43,Shawarma,20.27,41,True
889,43,Soup,27.99,45,True
890,43,Sushi,29.42,45,True
891,43,Taccos,22.4,30,True
892,43,Whole cake,26.51,44,True
893,44,Beef pie,30.29,50,True
894,44,Briyani rice,27.7,24,True
895,44,Burger,23.81,39,True
896,44,Burritos,35.69,27,True
897,44,Chicken pie,23.11,47,True
898,44,Chicken rice,36.12,23,True
899,44,Chicken wings,30.0,19,True
900,44,CoffeeBoba tea,25.78,32,True
901,44,Cookie,30.04,41,True
902,44,Cup cake,16.2,36,True
903,44,Dumplings,21.08,47,True
904,44,Fried chicken,8.54,32,True
905,44,Pasta,32.91,15,True
906,44,PastrySmoothie,30.09,33,True
907,44,Pizza,34.79,34,True
908,44,Salad,26.81,46,True
909,44,Shawarma,28.96,24,True
910,44,Soup,30.87,43,True
911,44,Sushi,42.21,49,True
912,44,Taccos,33.34,45,True
913,44,Whole cake,17.58,37,True
914,45,Beef pie,28.3,36,True
915,45,Briyani rice,24.14,50,True
916,45,Burger,36.52,49,True
917,45,Burritos,17.12,39,True
918,45,Chicken pie,21.98,44,True
919,45,Chicken rice,29.58,35,True
920,45,Chicken wings,24.17,27,True
921,45,CoffeeBoba tea,25.94,30,True
922,45,Cookie,16.97,39,True
923,45,Cup cake,21.33,29,True
924,45,Dumplings,23.94,41,True
925,45,Fried chicken,38.44,17,True
926,45,Pasta,19.22,35,True
927,45,PastrySmoothie,28.6,45,True
928,45,Pizza,19.37,39,True
929,45,Salad,19.95,39,True
930,45,Shawarma,25.5,24,True
931,45,Soup,27.31,46,True
932,45,Sushi,27.17,17,True
933,45,Taccos,32.46,23,True
934,45,Whole cake,23.57,47,True
935,46,Beef pie,26.95,36,True
936,46,Briyani rice,17.0,21,True
937,46,Burger,28.94,43,True
938,46,Burritos,22.0,21,True
939,46,Chicken pie,23.96,48,True
940,46,Chicken rice,32.54,44,True
941,46,Chicken wings,24.72,15,True
942,46,CoffeeBoba tea,19.72,24,True
943,46,Cookie,30.21,41,True
944,46,Cup cake,30.23,24,True
945,46,Dumplings,41.93,19,True
946,46,Fried chicken,33.04,45,True
947,46,Pasta,21.6,31,True
948,46,PastrySmoothie,31.38,36,True
949,46,Pizza,12.6,40,True
950,46,Salad,19.22,20,True
951,46,Shawarma,39.44,36,True
952,46,Soup,30.84,49,True
953,46,Sushi,37.09,39,True
954,46,Taccos,37.78,35,True
955,46,Whole cake,19.74,46,True
956,47,Beef pie,47.26,49,True
957,47,Briyani rice,26.2,17,True
958,47,Burger,27.89,19,True
959,47,Burritos,11.98,30,True
960,47,Chicken pie,40.26,33,True
961,47,Chicken rice,30.54,29,True
962,47,Chicken wings,28.39,20,True
963,47,CoffeeBoba tea,40.7,42,True
964,47,Cookie,28.51,21,True
965,47,Cup cake,17.73,21,True
966,47,Dumplings,15.59,43,True
967,47,Fried chicken,26.78,25,True
968,47,Pasta,34.75,34,True
969,47,PastrySmoothie,31.82,16,True
970,47,Pizza,21.16,17,True
971,47,Salad,12.61,35,True
972,47,Shawarma,33.38,18,True
973,47,Soup,27.21,33,True
974,47,Sushi,27.94,37,True
975,47,Taccos,25.88,38,True
976,47,Whole cake,30.89,42,True
977,48,Beef pie,28.31,24,True
978,48,Briyani rice,23.89,30,True
979,48,Burger,30.0,48,True
980,48,Burritos,31.32,41,True
981,48,Chicken pie,28.67,26,True
982,48,Chicken rice,26.37,25,True
983,48,Chicken wings,12.7,26,True
984,48,CoffeeBoba tea,28.87,20,True
985,48,Cookie,11.24,39,True
986,48,Cup cake,27.29,30,True
987,48,Dumplings,29.23,46,True
988,48,Fried chicken,37.09,24,True
989,48,Pasta,28.48,29,True
990,48,PastrySmoothie,29.4,44,True
991,48,Pizza,38.52,31,True
992,48,Salad,25.66,44,True
993,48,Shawarma,24.82,31,True
994,48,Soup,33.43,15,True
995,48,Sushi,36.7,44,True
996,48,Taccos,22.27,33,True
997,48,Whole cake,27.18,49,True
998,49,Beef pie,35.82,25,True
999,49,Briyani rice,29.78,19,True
1000,49,Burger,26.55,43,True
1001,49,Burritos,30.5,37,True
1002,49,Chicken pie,24.76,34,True
1003,49,Chicken rice,35.23,42,True
1004,49,Chicken wings,23.82,31,True
1005,49,CoffeeBoba tea,35.21,44,True
1006,49,Cookie,23.05,34,True
1007,49,Cup cake,36.98,27,True
1008,49,Dumplings,29.92,39,True
1009,49,Fried chicken,30.49,45,True
1010,49,Pasta,28.06,21,True
1011,49,PastrySmoothie,18.03,30,True
1012,49,Pizza,17.94,39,True
1013,49,Salad,32.46,37,True
1014,49,Shawarma,25.97,33,True
1015,49,Soup,23.9,33,True
1016,49,Sushi,38.37,16,True
1017,49,Taccos,22.64,40,True
1018,49,Whole cake,20.67,32,True
1019,50,Beef pie,32.15,15,True
1020,50,Briyani rice,22.56,18,True
1021,50,Burger,20.0,46,True
1022,50,Burritos,26.15,33,True
1023,50,Chicken pie,27.14,29,True
1024,50,Chicken rice,40.41,37,True
1025,50,Chicken wings,29.53,29,True
1026,50,CoffeeBoba tea,24.16,27,True
1027,50,Cookie,31.68,31,True
1028,50,Cup cake,25.3,23,True
1029,50,Dumplings,29.39,21,True
1030,50,Fried chicken,25.39,17,True
1031,50,Pasta,30.12,34,True
1032,50,PastrySmoothie,18.12,43,True
1033,50,Pizza,21.92,17,True
1034,50,Salad,38.93,38,True
1035,50,Shawarma,29.65,23,True
1036,50,Soup,16.82,20,True
1037,50,Sushi,48.34,33,True
1038,50,Taccos,35.37,35,True
1039,50,Whole cake,10.96,41,True
1040,51,Beef pie,24.02,26,True
1041,51,Briyani rice,27.59,27,True
1042,51,Burger,28.6,23,True
1043,51,Burritos,26.85,49,True
1044,51,Chicken pie,18.54,38,True
1045,51,Chicken rice,33.02,48,True
1046,51,Chicken wings,25.01,47,True
1047,51,CoffeeBoba tea,23.12,32,True
1048,51,Cookie,35.13,25,True
1049,51,Cup cake,30.13,31,True
1050,51,Dumplings,32.77,45,True
1051,51,Fried chicken,22.27,33,True
1052,51,Pasta,31.53,36,True
1053,51,PastrySmoothie,24.19,22,True
1054,51,Pizza,42.77,44,True
1055,51,Salad,19.88,19,True
1056,51,Shawarma,21.63,24,True
1057,51,Soup,35.68,29,True
1058,51,Sushi,35.36,40,True
1059,51,Taccos,24.95,50,True
1060,51,Whole cake,35.55,38,True
1061,52,Beef pie,45.19,20,True
1062,52,Briyani rice,28.48,40,True
1063,52,Burger,24.47,15,True
1064,52,Burritos,40.73,31,True
1065,52,Chicken pie,16.81,49,True
1066,52,Chicken rice,29.76,22,True
1067,52,Chicken wings,30.37,44,True
1068,52,CoffeeBoba tea,37.0,38,True
1069,52,Cookie,29.02,31,True
1070,52,Cup cake,28.74,39,True
1071,52,Dumplings,22.98,38,True
1072,52,Fried chicken,25.93,21,True
1073,52,Pasta,35.49,29,True
1074,52,PastrySmoothie,25.94,45,True
1075,52,Pizza,25.08,16,True
1076,52,Salad,16.42,50,True
1077,52,Shawarma,36.81,35,True
1078,52,Soup,30.91,29,True
1079,52,Sushi,28.03,19,True
1080,52,Taccos,24.28,44,True
1081,52,Whole cake,31.81,34,True
1082,53,Beef pie,36.2,41,True
1083,53,Briyani rice,16.91,22,True
1084,53,Burger,28.37,23,True
1085,53,Burritos,40.6,17,True
1086,53,Chicken pie,41.47,17,True
1087,53,Chicken rice,36.08,34,True
1088,53,Chicken wings,25.79,46,True
1089,53,CoffeeBoba tea,29.3,22,True
1090,53,Cookie,24.07,21,True
1091,53,Cup cake,35.94,30,True
1092,53,Dumplings,24.72,49,True
1093,53,Fried chicken,19.21,23,True
1094,53,Pasta,36.13,39,True
1095,53,PastrySmoothie,24.34,44,True
1096,53,Pizza,30.81,38,True
1097,53,Salad,22.45,49,True
1098,53,Shawarma,29.3,41,True
1099,53,Soup,31.59,24,True
1100,53,Sushi,24.66,41,True
1101,53,Taccos,29.33,21,True
1102,53,Whole cake,26.22,46,True
1103,54,Beef pie,22.71,41,True
1104,54,Briyani rice,23.09,32,True
1105,54,Burger,14.32,17,True
1106,54,Burritos,19.79,38,True
1107,54,Chicken pie,11.44,28,True
1108,54,Chicken rice,24.69,43,True
1109,54,Chicken wings,22.56,43,True
1110,54,CoffeeBoba tea,28.1,30,True
1111,54,Cookie,31.26,38,True
1112,54,Cup cake,35.36,21,True
1113,54,Dumplings,9.73,38,True
1114,54,Fried chicken,31.69,49,True
1115,54,Pasta,32.81,37,True
1116,54,PastrySmoothie,27.27,18,True
1117,54,Pizza,24.95,40,True
1118,54,Salad,25.12,32,True
1119,54,Shawarma,14.11,27,True
1120,54,Soup,30.5,22,True
1121,54,Sushi,36.49,44,True
1122,54,Taccos,25.49,20,True
1123,54,Whole cake,29.7,28,True
1124,55,Beef pie,18.14,16,True
1125,55,Briyani rice,22.79,18,True
1126,55,Burger,27.33,36,True
1127,55,Burritos,24.45,30,True
1128,55,Chicken pie,37.42,23,True
1129,55,Chicken rice,30.01,28,True
1130,55,Chicken wings,43.14,19,True
1131,55,CoffeeBoba tea,23.13,50,True
1132,55,Cookie,32.38,28,True
1133,55,Cup cake,29.09,28,True
1134,55,Dumplings,29.67,29,True
1135,55,Fried chicken,23.25,36,True
1136,55,Pasta,27.15,24,True
1137,55,PastrySmoothie,26.49,15,True
1138,55,Pizza,20.15,32,True
1139,55,Salad,13.41,24,True
1140,55,Shawarma,10.15,23,True
1141,55,Soup,25.56,49,True
1142,55,Sushi,26.1,31,True
1143,55,Taccos,18.66,26,True
1144,55,Whole cake,7.37,22,True
1145,56,Beef pie,43.33,16,True
1146,56,Briyani rice,11.84,23,True
1147,56,Burger,20.68,15,True
1148,56,Burritos,25.42,37,True
1149,56,Chicken pie,38.58,30,True
1150,56,Chicken rice,22.34,35,True
1151,56,Chicken wings,17.34,16,True
1152,56,CoffeeBoba tea,28.97,26,True
1153,56,Cookie,29.69,31,True
1154,56,Cup cake,43.19,18,True
1155,56,Dumplings,27.51,23,True
1156,56,Fried chicken,35.95,41,True
1157,56,Pasta,22.81,48,True
1158,56,PastrySmoothie,28.95,22,True
1159,56,Pizza,22.97,19,True
1160,56,Salad,27.73,45,True
1161,56,Shawarma,30.03,43,True
1162,56,Soup,24.73,38,True
1163,56,Sushi,22.78,47,True
1164,56,Taccos,36.73,21,True
1165,56,Whole cake,29.28,43,True
1166,57,Beef pie,25.68,47,True
1167,57,Briyani rice,21.82,29,True
1168,57,Burger,16.13,17,True
1169,57,Burritos,29.95,48,True
1170,57,Chicken pie,26.38,34,True
1171,57,Chicken rice,24.79,44,True
1172,57,Chicken wings,37.95,16,True
1173,57,CoffeeBoba tea,27.43,18,True
1174,57,Cookie,25.7,45,True
1175,57,Cup cake,34.18,40,True
1176,57,Dumplings,27.16,42,True
1177,57,Fried chicken,38.25,21,True
1178,57,Pasta,23.82,46,True
1179,57,PastrySmoothie,30.95,43,True
1180,57,Pizza,31.39,19,True
1181,57,Salad,25.43,20,True
1182,57,Shawarma,32.59,35,True
1183,57,Soup,20.72,24,True
1184,57,Sushi,25.13,19,True
1185,57,Taccos,17.2,23,True
1186,57,Whole cake,42.39,32,True
1187,58,Beef pie,16.64,50,True
1188,58,Briyani rice,9.46,35,True
1189,58,Burger,39.25,39,True
1190,58,Burritos,33.06,48,True
1191,58,Chicken pie,23.34,33,True
1192,58,Chicken rice,28.55,44,True
1193,58,Chicken wings,28.52,47,True
1194,58,CoffeeBoba tea,36.36,42,True
1195,58,Cookie,26.99,21,True
1196,58,Cup cake,29.75,22,True
1197,58,Dumplings,29.87,50,True
1198,58,Fried chicken,31.01,28,True
1199,58,Pasta,22.07,42,True
1200,58,PastrySmoothie,24.85,43,True
1201,58,Pizza,34.34,29,True
1202,58,Salad,29.01,41,True
1203,58,Shawarma,38.05,36,True
1204,58,Soup,22.76,44,True
1205,58,Sushi,25.14,40,True
1206,58,Taccos,25.29,41,True
1207,58,Whole cake,11.11,21,True
1208,59,Beef pie,26.05,35,True
1209,59,Briyani rice,22.79,42,True
1210,59,Burger,18.1,35,True
1211,59,Burritos,20.13,31,True
1212,59,Chicken pie,25.51,38,True
1213,59,Chicken rice,31.53,24,True
1214,59,Chicken wings,19.33,45,True
1215,59,CoffeeBoba tea,30.58,19,True
1216,59,Cookie,26.1,20,True
1217,59,Cup cake,18.97,20,True
1218,59,Dumplings,29.91,20,True
1219,59,Fried chicken,40.55,42,True
1220,59,Pasta,20.77,21,True
1221,59,PastrySmoothie,24.7,38,True
1222,59,Pizza,21.26,23,True
1223,59,Salad,12.52,50,True
1224,59,Shawarma,30.9,18,True
1225,59,Soup,11.61,50,True
1226,59,Sushi,17.86,50,True
1227,59,Taccos,22.5,36,True
1228,59,Whole cake,32.16,22,True
1229,60,Beef pie,26.07,41,True
1230,60,Briyani rice,30.38,37,True
1231,60,Burger,33.9,42,True
1232,60,Burritos,36.46,18,True
1233,60,Chicken pie,30.38,33,True
1234,60,Chicken rice,28.53,34,True
1235,60,Chicken wings,32.73,37,True
1236,60,CoffeeBoba tea,32.04,21,True
1237,60,Cookie,31.03,47,True
1238,60,Cup cake,26.76,28,True
1239,60,Dumplings,30.69,24,True
1240,60,Fried chicken,19.9,45,True
1241,60,Pasta,24.2,29,True
1242,60,PastrySmoothie,33.18,21,True
1243,60,Pizza,37.69,37,True
1244,60,Salad,14.53,50,True
1245,60,Shawarma,25.2,38,True
1246,60,Soup,23.53,22,True
1247,60,Sushi,17.12,32,True
1248,60,Taccos,16.34,29,True
1249,60,Whole cake,27.29,42,True
1250,61,Beef pie,32.2,50,True
1251,61,Briyani rice,25.09,50,True
1252,61,Burger,23.27,16,True
1253,61,Burritos,29.62,32,True
1254,61,Chicken pie,19.01,16,True
1255,61,Chicken rice,28.03,26,True
1256,61,Chicken wings,39.6,32,True
1257,61,CoffeeBoba tea,23.66,34,True
1258,61,Cookie,21.87,36,True
1259,61,Cup cake,28.83,37,True
1260,61,Dumplings,25.1,15,True
1261,61,Fried chicken,35.82,26,True
1262,61,Pasta,26.29,24,True
1263,61,PastrySmoothie,27.68,40,True
1264,61,Pizza,38.28,19,True
1265,61,Salad,32.26,24,True
1266,61,Shawarma,34.52,16,True
1267,61,Soup,39.9,20,True
1268,61,Sushi,32.14,48,True
1269,61,Taccos,30.82,28,True
1270,61,Whole cake,28.06,39,True
1271,62,Beef pie,24.74,41,True
1272,62,Briyani rice,37.77,44,True
1273,62,Burger,43.16,36,True
1274,62,Burritos,28.92,25,True
1275,62,Chicken pie,14.17,38,True
1276,62,Chicken rice,25.0,34,True
1277,62,Chicken wings,27.63,35,True
1278,62,CoffeeBoba tea,28.6,20,True
1279,62,Cookie,24.45,18,True
1280,62,Cup cake,34.3,24,True
1281,62,Dumplings,33.49,25,True
1282,62,Fried chicken,21.96,18,True
1283,62,Pasta,31.33,20,True
1284,62,PastrySmoothie,20.28,32,True
1285,62,Pizza,25.65,43,True
1286,62,Salad,30.78,42,True
1287,62,Shawarma,25.55,46,True
1288,62,Soup,16.43,43,True
1289,62,Sushi,28.16,41,True
1290,62,Taccos,23.94,32,True
1291,62,Whole cake,21.35,28,True
1292,63,Beef pie,33.87,47,True
1293,63,Briyani rice,34.66,22,True
1294,63,Burger,25.14,37,True
1295,63,Burritos,44.66,42,True
1296,63,Chicken pie,24.85,22,True
1297,63,Chicken rice,28.39,33,True
1298,63,Chicken wings,21.55,46,True
1299,63,CoffeeBoba tea,21.29,48,True
1300,63,Cookie,21.98,34,True
1301,63,Cup cake,37.63,17,True
1302,63,Dumplings,21.96,29,True
1303,63,Fried chicken,29.93,40,True
1304,63,Pasta,26.73,18,True
1305,63,PastrySmoothie,41.81,15,True
1306,63,Pizza,26.99,28,True
1307,63,Salad,26.97,34,True
1308,63,Shawarma,28.01,28,True
1309,63,Soup,25.37,23,True
1310,63,Sushi,14.72,31,True
1311,63,Taccos,23.38,33,True
1312,63,Whole cake,17.35,35,True
1313,64,Beef pie,21.3,22,True
1314,64,Briyani rice,31.12,15,True
1315,64,Burger,27.71,46,True
1316,64,Burritos,13.16,42,True
1317,64,Chicken pie,34.75,26,True
1318,64,Chicken rice,26.14,23,True
1319,64,Chicken wings,14.21,39,True
1320,64,CoffeeBoba tea,22.81,49,True
1321,64,Cookie,20.8,29,True
1322,64,Cup cake,29.09,47,True
1323,64,Dumplings,17.76,50,True
1324,64,Fried chicken,23.08,37,True
1325,64,Pasta,25.72,19,True
1326,64,PastrySmoothie,40.5,40,True
1327,64,Pizza,32.19,17,True
1328,64,Salad,40.27,42,True
1329,64,Shawarma,31.3,16,True
1330,64,Soup,24.04,44,True
1331,64,Sushi,36.58,19,True
1332,64,Taccos,33.22,35,True
1333,64,Whole cake,39.87,42,True
1334,65,Beef pie,33.75,40,True
1335,65,Briyani rice,29.47,41,True
1336,65,Burger,19.34,33,True
1337,65,Burritos,22.62,22,True
1338,65,Chicken pie,24.02,40,True
1339,65,Chicken rice,21.52,16,True
1340,65,Chicken wings,26.01,35,True
1341,65,CoffeeBoba tea,34.72,25,True
1342,65,Cookie,38.23,44,True
1343,65,Cup cake,37.79,38,True
1344,65,Dumplings,26.0,20,True
1345,65,Fried chicken,37.33,42,True
1346,65,Pasta,35.84,21,True
1347,65,PastrySmoothie,31.36,30,True
1348,65,Pizza,30.18,42,True
1349,65,Salad,20.55,40,True
1350,65,Shawarma,42.25,48,True
1351,65,Soup,29.95,20,True
1352,65,Sushi,26.39,40,True
1353,65,Taccos,20.91,34,True
1354,65,Whole cake,23.14,36,True
1355,66,Beef pie,27.78,29,True
1356,66,Briyani rice,32.93,36,True
1357,66,Burger,25.6,25,True
1358,66,Burritos,28.64,19,True
1359,66,Chicken pie,33.94,47,True
1360,66,Chicken rice,26.58,22,True
1361,66,Chicken wings,38.88,48,True
1362,66,CoffeeBoba tea,23.71,47,True
1363,66,Cookie,9.11,27,True
1364,66,Cup cake,27.66,37,True
1365,66,Dumplings,31.0,37,True
1366,66,Fried chicken,26.18,24,True
1367,66,Pasta,25.64,30,True
1368,66,PastrySmoothie,30.03,21,True
1369,66,Pizza,36.01,24,True
1370,66,Salad,16.01,31,True
1371,66,Shawarma,28.73,27,True
1372,66,Soup,17.79,26,True
1373,66,Sushi,19.08,24,True
1374,66,Taccos,25.09,19,True
1375,66,Whole cake,18.95,26,True
1376,67,Beef pie,24.04,46,True
1377,67,Briyani rice,30.28,44,True
1378,67,Burger,23.45,43,True
1379,67,Burritos,24.19,35,True
1380,67,Chicken pie,28.91,35,True
1381,67,Chicken rice,42.1,24,True
1382,67,Chicken wings,25.39,43,True
1383,67,CoffeeBoba tea,30.62,19,True
1384,67,Cookie,26.59,45,True
1385,67,Cup cake,21.29,43,True
1386,67,Dumplings,7.74,34,True
1387,67,Fried chicken,38.89,32,True
1388,67,Pasta,31.8,18,True
1389,67,PastrySmoothie,24.67,37,True
1390,67,Pizza,31.06,47,True
1391,67,Salad,34.25,19,True
1392,67,Shawarma,23.88,34,True
1393,67,Soup,9.46,44,True
1394,67,Sushi,21.09,43,True
1395,67,Taccos,38.22,17,True
1396,67,Whole cake,32.77,18,True
1397,68,Beef pie,30.05,38,True
1398,68,Briyani rice,14.0,33,True
1399,68,Burritos,25.74,19,True
1400,68,Chicken pie,32.51,20,True
1401,68,Chicken rice,26.65,47,True
1402,68,Chicken wings,28.66,39,True
1403,68,CoffeeBoba tea,11.78,44,True
1404,68,Cookie,39.52,50,True
1405,68,Cup cake,28.93,17,True
1406,68,Dumplings,24.53,43,True
1407,68,Fried chicken,19.62,27,True
1408,68,Pasta,34.03,35,True
1409,68,PastrySmoothie,22.26,45,True
1410,68,Pizza,24.43,47,True
1411,68,Salad,24.93,24,True
1412,68,Shawarma,24.45,18,True
1413,68,Soup,25.37,43,True
1414,68,Sushi,34.42,21,True
1415,68,Taccos,14.64,36,True
1416,68,Whole cake,32.38,20,True
1417,69,Beef pie,17.59,47,True
1418,69,Briyani rice,22.83,26,True
1419,69,Burger,33.66,17,True
1420,69,Burritos,25.77,30,True
1421,69,Chicken pie,15.61,43,True
1422,69,Chicken rice,18.1,43,True
1423,69,Chicken wings,19.8,48,True
1424,69,CoffeeBoba tea,20.28,48,True
1425,69,Cookie,36.59,25,True
1426,69,Cup cake,35.11,38,True
1427,69,Dumplings,37.81,38,True
1428,69,Fried chicken,32.19,33,True
1429,69,Pasta,38.59,39,True
1430,69,PastrySmoothie,13.61,41,True
1431,69,Pizza,19.91,36,True
1432,69,Salad,34.13,18,True
1433,69,Shawarma,21.9,36,True
1434,69,Soup,27.42,19,True
1435,69,Sushi,24.04,36,True
1436,69,Taccos,6.71,21,True
1437,69,Whole cake,42.4,50,True
1438,70,Beef pie,38.41,39,True
1439,70,Briyani rice,37.59,33,True
1440,70,Burger,26.8,31,True
1441,70,Burritos,18.56,24,True
1442,70,Chicken pie,29.18,36,True
1443,70,Chicken rice,19.81,20,True
1444,70,Chicken wings,26.66,24,True
1445,70,CoffeeBoba tea,36.41,37,True
1446,70,Cookie,23.5,34,True
1447,70,Cup cake,19.35,40,True
1448,70,Dumplings,39.9,23,True
1449,70,Fried chicken,28.23,20,True
1450,70,Pasta,24.07,34,True
1451,70,PastrySmoothie,32.42,50,True
1452,70,Pizza,33.01,39,True
1453,70,Salad,22.4,36,True
1454,70,Shawarma,14.43,23,True
1455,70,Soup,26.35,48,True
1456,70,Sushi,30.7,20,True
1457,70,Taccos,23.52,42,True
1458,70,Whole cake,40.18,47,True
1459,71,Beef pie,23.19,38,True
1460,71,Briyani rice,39.19,16,True
1461,71,Burger,41.45,38,True
1462,71,Burritos,25.91,34,True
1463,71,Chicken pie,31.33,26,True
1464,71,Chicken rice,28.86,28,True
1465,71,Chicken wings,23.48,36,True
1466,71,CoffeeBoba tea,31.94,46,True
1467,71,Cookie,22.47,27,True
1468,71,Cup cake,40.94,29,True
1469,71,Dumplings,34.12,23,True
1470,71,Fried chicken,24.94,24,True
1471,71,Pasta,28.57,19,True
1472,71,Pizza,30.16,33,True
1473,71,Salad,18.47,21,True
1474,71,Shawarma,36.62,47,True
1475,71,Soup,32.92,49,True
1476,71,Sushi,37.49,48,True
1477,71,Taccos,13.29,17,True
1478,71,Whole cake,38.45,36,True
1479,72,Beef pie,33.91,23,True
1480,72,Briyani rice,32.2,39,True
1481,72,Burger,27.61,24,True
1482,72,Burritos,20.23,25,True
1483,72,Chicken pie,23.29,26,True
1484,72,Chicken rice,27.75,25,True
1485,72,Chicken wings,21.38,43,True
1486,72,CoffeeBoba tea,32.21,17,True
1487,72,Cookie,26.46,41,True
1488,72,Cup cake,24.97,38,True
1489,72,Dumplings,29.82,30,True
1490,72,Fried chicken,19.5,43,True
1491,72,Pasta,27.83,33,True
1492,72,PastrySmoothie,27.87,43,True
1493,72,Pizza,19.46,29,True
1494,72,Salad,13.2,49,True
1495,72,Shawarma,44.35,30,True
1496,72,Soup,34.6,34,True
1497,72,Sushi,29.94,45,True
1498,72,Taccos,35.36,27,True
1499,72,Whole cake,30.27,38,True
1500,73,Beef pie,26.43,43,True
1501,73,Briyani rice,29.4,44,True
1502,73,Burger,23.06,33,True
1503,73,Burritos,16.99,39,True
1504,73,Chicken pie,16.33,47,True
1505,73,Chicken rice,30.86,48,True
1506,73,Chicken wings,23.29,41,True
1507,73,CoffeeBoba tea,32.79,25,True
1508,73,Cookie,27.48,27,True
1509,73,Cup cake,11.02,23,True
1510,73,Dumplings,41.01,31,True
1511,73,Fried chicken,7.18,18,True
1512,73,Pasta,29.63,45,True
1513,73,PastrySmoothie,29.75,38,True
1514,73,Pizza,22.07,50,True
1515,73,Salad,29.81,21,True
1516,73,Shawarma,38.55,48,True
1517,73,Soup,23.2,22,True
