id,restaurant_id,item_name,price,is_available
870,42,Taccos,23.8,True
871,42,Whole cake,38.69,True
872,43,Beef pie,24.47,True
873,43,Briyani rice,22.64,True
874,43,Burger,27.05,True
875,43,Burritos,37.36,True
876,43,Chicken pie,24.35,True
877,43,Chicken rice,28.25,True
878,43,Chicken wings,28.7,True
879,43,CoffeeBoba tea,28.16,True
880,43,Cookie,30.81,True
881,43,Cup cake,44.01,True
882,43,Dumplings,29.74,True
883,43,Fried chicken,42.23,True
884,43,Pasta,29.95,True
885,43,PastrySmoothie,10.67,True
886,43,Pizza,32.59,True
887,43,Salad,29.12,True
888,43,Shawarma,20.27,True
889,43,Soup,27.99,True
890,43,Sushi,29.42,True
891,43,Taccos,22.4,True
892,43,Whole cake,26.51,True
893,44,Beef pie,30.29,True
894,44,Briyani rice,27.7,True
895,44,Burger,23.81,True
896,44,Burritos,35.69,True
897,44,Chicken pie,23.11,True
898,44,Chicken rice,36.12,True
899,44,Chicken wings,30.0,True
900,44,CoffeeBoba tea,25.78,True
901,44,Cookie,30.04,True
902,44,Cup cake,16.2,True
903,44,Dumplings,21.08,True
904,44,Fried chicken,8.54,True
905,44,Pasta,32.91,True
906,44,PastrySmoothie,30.09,True
907,44,Pizza,34.79,True
908,44,Salad,26.81,True
909,44,Shawarma,28.96,True
910,44,Soup,30.87,True
911,44,Sushi,42.21,True
912,44,Taccos,33.34,True
913,44,Whole cake,17.58,True
914,45,Beef pie,28.3,True
915,45,Briyani rice,24.14,True
916,45,Burger,36.52,True
917,45,Burritos,17.12,True
918,45,Chicken pie,21.98,True
919,45,Chicken rice,29.58,True
920,45,Chicken wings,24.17,True
921,45,CoffeeBoba tea,25.94,True
922,45,Cookie,16.97,True
923,45,Cup cake,21.33,True
924,45,Dumplings,23.94,True
925,45,Fried chicken,38.44,True
926,45,Pasta,19.22,True
927,45,PastrySmoothie,28.6,True
928,45,Pizza,19.37,True
929,45,Salad,19.95,True
930,45,Shawarma,25.5,True
931,45,Soup,27.31,True
932,45,Sushi,27.17,True
933,45,Taccos,32.46,True
934,45,Whole cake,23.57,True
935,46,Beef pie,26.95,True
936,46,Briyani rice,17.0,True
937,46,Burger,28.94,True
938,46,Burritos,22.0,True
939,46,Chicken pie,23.96,True
940,46,Chicken rice,32.54,True
941,46,Chicken wings,24.72,True
942,46,CoffeeBoba tea,19.72,True
943,46,Cookie,30.21,True
944,46,Cup cake,30.23,True
945,46,Dumplings,41.93,True
946,46,Fried chicken,33.04,True
947,46,Pasta,21.6,True
948,46,PastrySmoothie,31.38,True
949,46,Pizza,12.6,True
950,46,Salad,19.22,True
951,46,Shawarma,39.44,True
952,46,Soup,30.84,True
953,46,Sushi,37.09,True
954,46,Taccos,37.78,True
955,46,Whole cake,19.74,True
956,47,Beef pie,47.26,True
957,47,Briyani rice,26.2,True
958,47,Burger,27.89,True
959,47,Burritos,11.98,True
960,47,Chicken pie,40.26,True
961,47,Chicken rice,30.54,True
962,47,Chicken wings,28.39,True
963,47,CoffeeBoba tea,40.7,True
964,47,Cookie,28.51,True
965,47,Cup cake,17.73,True
966,47,Dumplings,15.59,True
967,47,Fried chicken,26.78,True
968,47,Pasta,34.75,True
969,47,PastrySmoothie,31.82,True
970,47,Pizza,21.16,True
971,47,Salad,12.61,True
972,47,Shawarma,33.38,True
973,47,Soup,27.21,True
974,47,Sushi,27.94,True
975,47,Taccos,25.88,True
976,47,Whole cake,30.89,True
977,48,Beef pie,28.31,True
978,48,Briyani rice,23.89,True
979,48,Burger,30.0,True
980,48,Burritos,31.32,True
981,48,Chicken pie,28.67,True
982,48,Chicken rice,26.37,True
983,48,Chicken wings,12.7,True
984,48,CoffeeBoba tea,28.87,True
985,48,Cookie,11.24,True
986,48,Cup cake,27.29,True
987,48,Dumplings,29.23,True
988,48,Fried chicken,37.09,True
989,48,Pasta,28.48,True
990,48,PastrySmoothie,29.4,True
991,48,Pizza,38.52,True
992,48,Salad,25.66,True
993,48,Shawarma,24.82,True
994,48,Soup,33.43,True
995,48,Sushi,36.7,True
996,48,Taccos,22.27,True
997,48,Whole cake,27.18,True
998,49,Beef pie,35.82,True
999,49,Briyani rice,29.78,True
1000,49,Burger,26.55,True
1001,49,Burritos,30.5,True
1002,49,Chicken pie,24.76,True
1003,49,Chicken rice,35.23,True
1004,49,Chicken wings,23.82,True
1005,49,CoffeeBoba tea,35.21,True
1006,49,Cookie,23.05,True
1007,49,Cup cake,36.98,True
1008,49,Dumplings,29.92,True
1009,49,Fried chicken,30.49,True
1010,49,Pasta,28.06,True
1011,49,PastrySmoothie,18.03,True
1012,49,Pizza,17.94,True
1013,49,Salad,32.46,True
1014,49,Shawarma,25.97,True
1015,49,Soup,23.9,True
1016,49,Sushi,38.37,True
1017,49,Taccos,22.64,True
1018,49,Whole cake,20.67,True
1019,50,Beef pie,32.15,True
1020,50,Briyani rice,22.56,True
1021,50,Burger,20.0,True
1022,50,Burritos,26.15,True
1023,50,Chicken pie,27.14,True
1024,50,Chicken rice,40.41,True
1025,50,Chicken wings,29.53,True
1026,50,CoffeeBoba tea,24.16,True
1027,50,Cookie,31.68,True
1028,50,Cup cake,25.3,True
1029,50,Dumplings,29.39,True
1030,50,Fried chicken,25.39,True
1031,50,Pasta,30.12,True
1032,50,PastrySmoothie,18.12,True
1033,50,Pizza,21.92,True
1034,50,Salad,38.93,True
1035,50,Shawarma,29.65,True
1036,50,Soup,16.82,True
1037,50,Sushi,48.34,True
1038,50,Taccos,35.37,True
1039,50,Whole cake,10.96,True
1040,51,Beef pie,24.02,True
1041,51,Briyani rice,27.59,True
1042,51,Burger,28.6,True
1043,51,Burritos,26.85,True
1044,51,Chicken pie,18.54,True
1045,51,Chicken rice,33.02,True
1046,51,Chicken wings,25.01,True
1047,51,CoffeeBoba tea,23.12,True
1048,51,Cookie,35.13,True
1049,51,Cup cake,30.13,True
1050,51,Dumplings,32.77,True
1051,51,Fried chicken,22.27,True
1052,51,Pasta,31.53,True
1053,51,PastrySmoothie,24.19,True
1054,51,Pizza,42.77,True
1055,51,Salad,19.88,True
1056,51,Shawarma,21.63,True
1057,51,Soup,35.68,True
1058,51,Sushi,35.36,True
1059,51,Taccos,24.95,True
1060,51,Whole cake,35.55,True
1061,52,Beef pie,45.19,True
1062,52,Briyani rice,28.48,True
1063,52,Burger,24.47,True
1064,52,Burritos,40.73,True
1065,52,Chicken pie,16.81,True
1066,52,Chicken rice,29.76,True
1067,52,Chicken wings,30.37,True
1068,52,CoffeeBoba tea,37.0,True
1069,52,Cookie,29.02,True
1070,52,Cup cake,28.74,True
1071,52,Dumplings,22.98,True
1072,52,Fried chicken,25.93,True
1073,52,Pasta,35.49,True
1074,52,PastrySmoothie,25.94,True
1075,52,Pizza,25.08,True
1076,52,Salad,16.42,True
1077,52,Shawarma,36.81,True
1078,52,Soup,30.91,True
1079,52,Sushi,28.03,True
1080,52,Taccos,24.28,True
1081,52,Whole cake,31.81,True
1082,53,Beef pie,36.2,True
1083,53,Briyani rice,16.91,True
1084,53,Burger,28.37,True
1085,53,Burritos,40.6,True
1086,53,Chicken pie,41.47,True
1087,53,Chicken rice,36.08,True
1088,53,Chicken wings,25.79,True
1089,53,CoffeeBoba tea,29.3,True
1090,53,Cookie,24.07,True
1091,53,Cup cake,35.94,True
1092,53,Dumplings,24.72,True
1093,53,Fried chicken,19.21,True
1094,53,Pasta,36.13,True
1095,53,PastrySmoothie,24.34,True
1096,53,Pizza,30.81,True
1097,53,Salad,22.45,True
1098,53,Shawarma,29.3,True
1099,53,Soup,31.59,True
1100,53,Sushi,24.66,True
1101,53,Taccos,29.33,True
1102,53,Whole cake,26.22,True
1103,54,Beef pie,22.71,True
1104,54,Briyani rice,23.09,True
1105,54,Burger,14.32,True
1106,54,Burritos,19.79,True
1107,54,Chicken pie,11.44,True
1108,54,Chicken rice,24.69,True
1109,54,Chicken wings,22.56,True
1110,54,CoffeeBoba tea,28.1,True
1111,54,Cookie,31.26,True
1112,54,Cup cake,35.36,True
1113,54,Dumplings,9.73,True
1114,54,Fried chicken,31.69,True
1115,54,Pasta,32.81,True
1116,54,PastrySmoothie,27.27,True
1117,54,Pizza,24.95,True
1118,54,Salad,25.12,True
1119,54,Shawarma,14.11,True
1120,54,Soup,30.5,True
1121,54,Sushi,36.49,True
1122,54,Taccos,25.49,True
1123,54,Whole cake,29.7,True
1124,55,Beef pie,18.14,True
1125,55,Briyani rice,22.79,True
1126,55,Burger,27.33,True
1127,55,Burritos,24.45,True
1128,55,Chicken pie,37.42,True
1129,55,Chicken rice,30.01,True
1130,55,Chicken wings,43.14,True
1131,55,CoffeeBoba tea,23.13,True
1132,55,Cookie,32.38,True
1133,55,Cup cake,29.09,True
1134,55,Dumplings,29.67,True
1135,55,Fried chicken,23.25,True
1136,55,Pasta,27.15,True
1137,55,PastrySmoothie,26.49,True
1138,55,Pizza,20.15,True
1139,55,Salad,13.41,True
1140,55,Shawarma,10.15,True
1141,55,Soup,25.56,True
1142,55,Sushi,26.1,True
1143,55,Taccos,18.66,True
1144,55,Whole cake,7.37,True
1145,56,Beef pie,43.33,True
1146,56,Briyani rice,11.84,True
1147,56,Burger,20.68,True
1148,56,Burritos,25.42,True
1149,56,Chicken pie,38.58,True
1150,56,Chicken rice,22.34,True
1151,56,Chicken wings,17.34,True
1152,56,CoffeeBoba tea,28.97,True
1153,56,Cookie,29.69,True
1154,56,Cup cake,43.19,True
1155,56,Dumplings,27.51,True
1156,56,Fried chicken,35.95,True
1157,56,Pasta,22.81,True
1158,56,PastrySmoothie,28.95,True
1159,56,Pizza,22.97,True
1160,56,Salad,27.73,True
1161,56,Shawarma,30.03,True
1162,56,Soup,24.73,True
1163,56,Sushi,22.78,True
1164,56,Taccos,36.73,True
1165,56,Whole cake,29.28,True
1166,57,Beef pie,25.68,True
1167,57,Briyani rice,21.82,True
1168,57,Burger,16.13,True
1169,57,Burritos,29.95,True
1170,57,Chicken pie,26.38,True
1171,57,Chicken rice,24.79,True
1172,57,Chicken wings,37.95,True
1173,57,CoffeeBoba tea,27.43,True
1174,57,Cookie,25.7,True
1175,57,Cup cake,34.18,True
1176,57,Dumplings,27.16,True
1177,57,Fried chicken,38.25,True
1178,57,Pasta,23.82,True
1179,57,PastrySmoothie,30.95,True
1180,57,Pizza,31.39,True
1181,57,Salad,25.43,True
1182,57,Shawarma,32.59,True
1183,57,Soup,20.72,True
1184,57,Sushi,25.13,True
1185,57,Taccos,17.2,True
1186,57,Whole cake,42.39,True
1187,58,Beef pie,16.64,True
1188,58,Briyani rice,9.46,True
1189,58,Burger,39.25,True
1190,58,Burritos,33.06,True
1191,58,Chicken pie,23.34,True
1192,58,Chicken rice,28.55,True
1193,58,Chicken wings,28.52,True
1194,58,CoffeeBoba tea,36.36,True
1195,58,Cookie,26.99,True
1196,58,Cup cake,29.75,True
1197,58,Dumplings,29.87,True
1198,58,Fried chicken,31.01,True
1199,58,Pasta,22.07,True
1200,58,PastrySmoothie,24.85,True
1201,58,Pizza,34.34,True
1202,58,Salad,29.01,True
1203,58,Shawarma,38.05,True
1204,58,Soup,22.76,True
1205,58,Sushi,25.14,True
1206,58,Taccos,25.29,True
1207,58,Whole cake,11.11,True
1208,59,Beef pie,26.05,True
1209,59,Briyani rice,22.79,True
1210,59,Burger,18.1,True
1211,59,Burritos,20.13,True
1212,59,Chicken pie,25.51,True
1213,59,Chicken rice,31.53,True
1214,59,Chicken wings,19.33,True
1215,59,CoffeeBoba tea,30.58,True
1216,59,Cookie,26.1,True
1217,59,Cup cake,18.97,True
1218,59,Dumplings,29.91,True
1219,59,Fried chicken,40.55,True
1220,59,Pasta,20.77,True
1221,59,PastrySmoothie,24.7,True
1222,59,Pizza,21.26,True
1223,59,Salad,12.52,True
1224,59,Shawarma,30.9,True
1225,59,Soup,11.61,True
1226,59,Sushi,17.86,True
1227,59,Taccos,22.5,True
1228,59,Whole cake,32.16,True
1229,60,Beef pie,26.07,True
1230,60,Briyani rice,30.38,True
1231,60,Burger,33.9,True
1232,60,Burritos,36.46,True
1233,60,Chicken pie,30.38,True
1234,60,Chicken rice,28.53,True
1235,60,Chicken wings,32.73,True
1236,60,CoffeeBoba tea,32.04,True
1237,60,Cookie,31.03,True
1238,60,Cup cake,26.76,True
1239,60,Dumplings,30.69,True
1240,60,Fried chicken,19.9,True
1241,60,Pasta,24.2,True
1242,60,PastrySmoothie,33.18,True
1243,60,Pizza,37.69,True
1244,60,Salad,14.53,True
1245,60,Shawarma,25.2,True
1246,60,Soup,23.53,True
1247,60,Sushi,17.12,True
1248,60,Taccos,16.34,True
1249,60,Whole cake,27.29,True
1250,61,Beef pie,32.2,True
1251,61,Briyani rice,25.09,True
1252,61,Burger,23.27,True
1253,61,Burritos,29.62,True
1254,61,Chicken pie,19.01,True
1255,61,Chicken rice,28.03,True
1256,61,Chicken wings,39.6,True
1257,61,CoffeeBoba tea,23.66,True
1258,61,Cookie,21.87,True
1259,61,Cup cake,28.83,True
1260,61,Dumplings,25.1,True
1261,61,Fried chicken,35.82,True
1262,61,Pasta,26.29,True
1263,61,PastrySmoothie,27.68,True
1264,61,Pizza,38.28,True
1265,61,Salad,32.26,True
1266,61,Shawarma,34.52,True
1267,61,Soup,39.9,True
1268,61,Sushi,32.14,True
1269,61,Taccos,30.82,True
1270,61,Whole cake,28.06,True
1271,62,Beef pie,24.74,True
1272,62,Briyani rice,37.77,True
1273,62,Burger,43.16,True
1274,62,Burritos,28.92,True
1275,62,Chicken pie,14.17,True
1276,62,Chicken rice,25.0,True
1277,62,Chicken wings,27.63,True
1278,62,CoffeeBoba tea,28.6,True
1279,62,Cookie,24.45,True
1280,62,Cup cake,34.3,True
1281,62,Dumplings,33.49,True
1282,62,Fried chicken,21.96,True
1283,62,Pasta,31.33,True
1284,62,PastrySmoothie,20.28,True
1285,62,Pizza,25.65,True
1286,62,Salad,30.78,True
1287,62,Shawarma,25.55,True
1288,62,Soup,16.43,True
1289,62,Sushi,28.16,True
1290,62,Taccos,23.94,True
1291,62,Whole cake,21.35,True
1292,63,Beef pie,33.87,True
1293,63,Briyani rice,34.66,True
1294,63,Burger,25.14,True
1295,63,Burritos,44.66,True
1296,63,Chicken pie,24.85,True
1297,63,Chicken rice,28.39,True
1298,63,Chicken wings,21.55,True
1299,63,CoffeeBoba tea,21.29,True
1300,63,Cookie,21.98,True
1301,63,Cup cake,37.63,True
1302,63,Dumplings,21.96,True
1303,63,Fried chicken,29.93,True
1304,63,Pasta,26.73,True
1305,63,PastrySmoothie,41.81,True
1306,63,Pizza,26.99,True
1307,63,Salad,26.97,True
1308,63,Shawarma,28.01,True
1309,63,Soup,25.37,True
1310,63,Sushi,14.72,True
1311,63,Taccos,23.38,True
1312,63,Whole cake,17.35,True
1313,64,Beef pie,21.3,True
1314,64,Briyani rice,31.12,True
1315,64,Burger,27.71,True
1316,64,Burritos,13.16,True
1317,64,Chicken pie,34.75,True
1318,64,Chicken rice,26.14,True
1319,64,Chicken wings,14.21,True
1320,64,CoffeeBoba tea,22.81,True
1321,64,Cookie,20.8,True
1322,64,Cup cake,29.09,True
1323,64,Dumplings,17.76,True
1324,64,Fried chicken,23.08,True
1325,64,Pasta,25.72,True
1326,64,PastrySmoothie,40.5,True
1327,64,Pizza,32.19,True
1328,64,Salad,40.27,True
1329,64,Shawarma,31.3,True
1330,64,Soup,24.04,True
1331,64,Sushi,36.58,True
1332,64,Taccos,33.22,True
1333,64,Whole cake,39.87,True
1334,65,Beef pie,33.75,True
1335,65,Briyani rice,29.47,True
1336,65,Burger,19.34,True
1337,65,Burritos,22.62,True
1338,65,Chicken pie,24.02,True
1339,65,Chicken rice,21.52,True
1340,65,Chicken wings,26.01,True
1341,65,CoffeeBoba tea,34.72,True
1342,65,Cookie,38.23,True
1343,65,Cup cake,37.79,True
1344,65,Dumplings,26.0,True
1345,65,Fried chicken,37.33,True
1346,65,Pasta,35.84,True
1347,65,PastrySmoothie,31.36,True
1348,65,Pizza,30.18,True
1349,65,Salad,20.55,True
1350,65,Shawarma,42.25,True
1351,65,Soup,29.95,True
1352,65,Sushi,26.39,True
1353,65,Taccos,20.91,True
1354,65,Whole cake,23.14,True
1355,66,Beef pie,27.78,True
1356,66,Briyani rice,32.93,True
1357,66,Burger,25.6,True
1358,66,Burritos,28.64,True
1359,66,Chicken pie,33.94,True
1360,66,Chicken rice,26.58,True
1361,66,Chicken wings,38.88,True
1362,66,CoffeeBoba tea,23.71,True
1363,66,Cookie,9.11,True
1364,66,Cup cake,27.66,True
1365,66,Dumplings,31.0,True
1366,66,Fried chicken,26.18,True
1367,66,Pasta,25.64,True
1368,66,PastrySmoothie,30.03,True
1369,66,Pizza,36.01,True
1370,66,Salad,16.01,True
1371,66,Shawarma,28.73,True
1372,66,Soup,17.79,True
1373,66,Sushi,19.08,True
1374,66,Taccos,25.09,True
1375,66,Whole cake,18.95,True
1376,67,Beef pie,24.04,True
1377,67,Briyani rice,30.28,True
1378,67,Burger,23.45,True
1379,67,Burritos,24.19,True
1380,67,Chicken pie,28.91,True
1381,67,Chicken rice,42.1,True
1382,67,Chicken wings,25.39,True
1383,67,CoffeeBoba tea,30.62,True
1384,67,Cookie,26.59,True
1385,67,Cup cake,21.29,True
1386,67,Dumplings,7.74,True
1387,67,Fried chicken,38.89,True
1388,67,Pasta,31.8,True
1389,67,PastrySmoothie,24.67,True
1390,67,Pizza,31.06,True
1391,67,Salad,34.25,True
1392,67,Shawarma,23.88,True
1393,67,Soup,9.46,True
1394,67,Sushi,21.09,True
1395,67,Taccos,38.22,True
1396,67,Whole cake,32.77,True
1397,68,Beef pie,30.05,True
1398,68,Briyani rice,14.0,True
1399,68,Burritos,25.74,True
1400,68,Chicken pie,32.51,True
1401,68,Chicken rice,26.65,True
1402,68,Chicken wings,28.66,True
1403,68,CoffeeBoba tea,11.78,True
1404,68,Cookie,39.52,True
1405,68,Cup cake,28.93,True
1406,68,Dumplings,24.53,True
1407,68,Fried chicken,19.62,True
1408,68,Pasta,34.03,True
1409,68,PastrySmoothie,22.26,True
1410,68,Pizza,24.43,True
1411,68,Salad,24.93,True
1412,68,Shawarma,24.45,True
1413,68,Soup,25.37,True
1414,68,Sushi,34.42,True
1415,68,Taccos,14.64,True
1416,68,Whole cake,32.38,True
1417,69,Beef pie,17.59,True
1418,69,Briyani rice,22.83,True
1419,69,Burger,33.66,True
1420,69,Burritos,25.77,True
1421,69,Chicken pie,15.61,True
1422,69,Chicken rice,18.1,True
1423,69,Chicken wings,19.8,True
1424,69,CoffeeBoba tea,20.28,True
1425,69,Cookie,36.59,True
1426,69,Cup cake,35.11,True
1427,69,Dumplings,37.81,True
1428,69,Fried chicken,32.19,True
1429,69,Pasta,38.59,True
1430,69,PastrySmoothie,13.61,True
1431,69,Pizza,19.91,True
1432,69,Salad,34.13,True
1433,69,Shawarma,21.9,True
1434,69,Soup,27.42,True
1435,69,Sushi,24.04,True
1436,69,Taccos,6.71,True
1437,69,Whole cake,42.4,True
1438,70,Beef pie,38.41,True
1439,70,Briyani rice,37.59,True
1440,70,Burger,26.8,True
1441,70,Burritos,18.56,True
1442,70,Chicken pie,29.18,True
1443,70,Chicken rice,19.81,True
1444,70,Chicken wings,26.66,True
1445,70,CoffeeBoba tea,36.41,True
1446,70,Cookie,23.5,True
1447,70,Cup cake,19.35,True
1448,70,Dumplings,39.9,True
1449,70,Fried chicken,28.23,True
1450,70,Pasta,24.07,True
1451,70,PastrySmoothie,32.42,True
1452,70,Pizza,33.01,True
1453,70,Salad,22.4,True
1454,70,Shawarma,14.43,True
1455,70,Soup,26.35,True
1456,70,Sushi,30.7,True
1457,70,Taccos,23.52,True
1458,70,Whole cake,40.18,True
1459,71,Beef pie,23.19,True
1460,71,Briyani rice,39.19,True
1461,71,Burger,41.45,True
1462,71,Burritos,25.91,True
1463,71,Chicken pie,31.33,True
1464,71,Chicken rice,28.86,True
1465,71,Chicken wings,23.48,True
1466,71,CoffeeBoba tea,31.94,True
1467,71,Cookie,22.47,True
1468,71,Cup cake,40.94,True
1469,71,Dumplings,34.12,True
1470,71,Fried chicken,24.94,True
1471,71,Pasta,28.57,True
1472,71,Pizza,30.16,True
1473,71,Salad,18.47,True
1474,71,Shawarma,36.62,True
1475,71,Soup,32.92,True
1476,71,Sushi,37.49,True
1477,71,Taccos,13.29,True
1478,71,Whole cake,38.45,True
1479,72,Beef pie,33.91,True
1480,72,Briyani rice,32.2,True
1481,72,Burger,27.61,True
1482,72,Burritos,20.23,True
1483,72,Chicken pie,23.29,True
1484,72,Chicken rice,27.75,True
1485,72,Chicken wings,21.38,True
1486,72,CoffeeBoba tea,32.21,True
1487,72,Cookie,26.46,True
1488,72,Cup cake,24.97,True
1489,72,Dumplings,29.82,True
1490,72,Fried chicken,19.5,True
1491,72,Pasta,27.83,True
1492,72,PastrySmoothie,27.87,True
1493,72,Pizza,19.46,True
1494,72,Salad,13.2,True
1495,72,Shawarma,44.35,True
1496,72,Soup,34.6,True
1497,72,Sushi,29.94,True
1498,72,Taccos,35.36,True
1499,72,Whole cake,30.27,True
1500,73,Beef pie,26.43,True
1501,73,Briyani rice,29.4,True
1502,73,Burger,23.06,True
1503,73,Burritos,16.99,True
1504,73,Chicken pie,16.33,True
1505,73,Chicken rice,30.86,True
1506,73,Chicken wings,23.29,True
1507,73,CoffeeBoba tea,32.79,True
1508,73,Cookie,27.48,True
1509,73,Cup cake,11.02,True
1510,73,Dumplings,41.01,True
1511,73,Fried chicken,7.18,True
1512,73,Pasta,29.63,True
1513,73,PastrySmoothie,29.75,True
1514,73,Pizza,22.07,True
1515,73,Salad,29.81,True
1516,73,Shawarma,38.55,True
1517,73,Soup,23.2,True
1518,73,Sushi,12.87,True
1519,73,Taccos,38.51,True
1520,73,Whole cake,24.71,True
1521,74,Beef pie,39.92,True
1522,74,Briyani rice,19.19,True
1523,74,Burger,33.03,True
1524,74,Burritos,18.6,True
1525,74,Chicken pie,22.98,True
1526,74,Chicken rice,20.18,True
1527,74,Chicken wings,25.79,True
1528,74,CoffeeBoba tea,37.14,True
1529,74,Cookie,17.95,True
1530,74,Cup cake,36.38,True
1531,74,Dumplings,40.53,True
1532,74,Fried chicken,27.55,True
1533,74,Pasta,30.14,True
1534,74,PastrySmoothie,27.37,True
1535,74,Pizza,15.7,True
1536,74,Salad,12.27,True
1537,74,Shawarma,28.94,True
1538,74,Soup,29.95,True
1539,74,Sushi,34.73,True
1540,74,Taccos,28.42,True
1541,74,Whole cake,26.23,True
1542,75,Beef pie,28.95,True
1543,75,Briyani rice,24.16,True
1544,75,Burger,31.62,True
1545,75,Burritos,33.62,True
1546,75,Chicken pie,29.63,True
1547,75,Chicken rice,23.95,True
1548,75,Chicken wings,34.7,True
1549,75,CoffeeBoba tea,28.31,True
1550,75,Cookie,27.07,True
1551,75,Cup cake,28.02,True
1552,75,Dumplings,34.37,True
1553,75,Fried chicken,32.5,True
1554,75,Pasta,33.66,True
1555,75,PastrySmoothie,28.74,True
1556,75,Pizza,33.45,True
1557,75,Salad,16.46,True
1558,75,Shawarma,31.54,True
1559,75,Soup,29.03,True
1560,75,Sushi,22.28,True
1561,75,Taccos,22.04,True
1562,75,Whole cake,32.81,True
1563,76,Beef pie,12.11,True
1564,76,Briyani rice,24.34,True
1565,76,Burger,15.38,True
1566,76,Burritos,29.28,True
1567,76,Chicken pie,20.91,True
1568,76,Chicken rice,46.81,True
1569,76,Chicken wings,25.32,True
1570,76,CoffeeBoba tea,27.82,True
1571,76,Cookie,21.7,True
1572,76,Cup cake,21.21,True
1573,76,Dumplings,26.24,True
1574,76,Fried chicken,31.94,True
1575,76,Pasta,31.4,True
1576,76,PastrySmoothie,24.85,True
1577,76,Pizza,20.04,True
1578,76,Salad,20.23,True
1579,76,Shawarma,31.42,True
1580,76,Soup,16.29,True
1581,76,Sushi,22.41,True
1582,76,Taccos,27.57,True
1583,76,Whole cake,26.49,True
1584,77,Beef pie,34.61,True
1585,77,Briyani rice,23.32,True
1586,77,Burger,33.97,True
1587,77,Burritos,31.23,True
1588,77,Chicken pie,18.46,True
1589,77,Chicken rice,35.7,True
1590,77,Chicken wings,30.61,True
1591,77,CoffeeBoba tea,28.43,True
1592,77,Cookie,24.81,True
1593,77,Cup cake,22.67,True
1594,77,Dumplings,25.34,True
1595,77,Fried chicken,28.12,True
1596,77,Pasta,25.59,True
1597,77,PastrySmoothie,28.1,True
1598,77,Pizza,29.29,True
1599,77,Salad,25.54,True
1600,77,Shawarma,27.66,True
1601,77,Soup,27.88,True
1602,77,Sushi,25.12,True
1603,77,Taccos,36.51,True
1604,77,Whole cake,21.86,True
1605,78,Beef pie,26.49,True
1606,78,Briyani rice,21.3,True
1607,78,Burger,37.61,True
1608,78,Burritos,26.99,True
1609,78,Chicken pie,30.99,True
1610,78,Chicken rice,33.36,True
1611,78,Chicken wings,21.01,True
1612,78,CoffeeBoba tea,26.18,True
1613,78,Cookie,29.71,True
1614,78,Cup cake,14.33,True
1615,78,Dumplings,28.95,True
1616,78,Fried chicken,18.38,True
1617,78,Pasta,37.4,True
1618,78,PastrySmoothie,22.01,True
1619,78,Pizza,27.81,True
1620,78,Salad,26.33,True
1621,78,Shawarma,38.48,True
1622,78,Soup,30.12,True
1623,78,Sushi,23.84,True
1624,78,Taccos,34.84,True
1625,78,Whole cake,34.84,True
1626,79,Beef pie,22.85,True
1627,79,Briyani rice,23.89,True
1628,79,Burger,25.59,True
1629,79,Burritos,12.48,True
1630,79,Chicken pie,19.15,True
1631,79,Chicken rice,29.0,True
1632,79,Chicken wings,29.64,True
1633,79,CoffeeBoba tea,26.03,True
1634,79,Cookie,33.61,True
1635,79,Cup cake,29.23,True
1636,79,Dumplings,20.0,True
1637,79,Fried chicken,27.71,True
1638,79,Pasta,32.8,True
1639,79,PastrySmoothie,26.66,True
1640,79,Pizza,21.16,True
1641,79,Salad,29.34,True
1642,79,Shawarma,26.83,True
1643,79,Soup,26.45,True
1644,79,Sushi,31.34,True
1645,79,Taccos,19.89,True
1646,79,Whole cake,10.78,True
1647,80,Beef pie,32.13,True
1648,80,Briyani rice,20.16,True
1649,80,Burger,26.01,True
1650,80,Burritos,27.33,True
1651,80,Chicken pie,35.14,True
1652,80,Chicken rice,33.66,True
1653,80,Chicken wings,36.57,True
1654,80,CoffeeBoba tea,29.94,True
1655,80,Cookie,27.19,True
1656,80,Cup cake,29.96,True
1657,80,Dumplings,29.84,True
1658,80,Fried chicken,32.52,True
1659,80,Pasta,27.44,True
1660,80,PastrySmoothie,29.72,True
1661,80,Pizza,23.73,True
1662,80,Salad,14.87,True
1663,80,Shawarma,28.39,True
1664,80,Soup,21.44,True
1665,80,Sushi,12.33,True
1666,80,Taccos,27.84,True
1667,80,Whole cake,25.96,True
1668,81,Beef pie,29.55,True
1669,81,Briyani rice,31.08,True
1670,81,Burger,25.2,True
1671,81,Burritos,27.73,True
1672,81,Chicken pie,37.04,True
1673,81,Chicken rice,40.55,True
1674,81,Chicken wings,31.17,True
1675,81,CoffeeBoba tea,21.62,True
1676,81,Cookie,22.5,True
1677,81,Cup cake,20.7,True
1678,81,Dumplings,25.22,True
1679,81,Fried chicken,31.41,True
1680,81,Pasta,23.9,True
1681,81,PastrySmoothie,21.54,True
1682,81,Pizza,28.52,True
1683,81,Salad,23.56,True
1684,81,Shawarma,22.78,True
1685,81,Soup,32.85,True
1686,81,Sushi,28.63,True
1687,81,Taccos,23.39,True
1688,81,Whole cake,33.24,True
1689,82,Beef pie,30.56,True
1690,82,Briyani rice,15.14,True
1691,82,Burger,35.69,True
1692,82,Burritos,27.01,True
1693,82,Chicken pie,33.11,True
1694,82,Chicken rice,21.78,True
1695,82,Chicken wings,16.74,True
1696,82,CoffeeBoba tea,17.61,True
